ID_Composicao;Nome_Composicao;Grupo_Rosca;Percentual_Rosca;Cod_Material;Descricao_Material;Qtd_Original_Na_Rosca;Qtd_Corrigida_No_Filme;Unidade
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA B;50.0;500008;PEBD REC. CONVENCIONAL;10.0;5.0;KG
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA B;50.0;517232;PELBD ENABLE 2005 RE - EXCEED FLOW M 0520.RE;62.0;31.0;KG
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA B;50.0;500204;ADIT. DESLIZANTE;2.0;1.0;KG
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA B;50.0;503271;PEAD HE-150 PL14;26.0;13.0;KG
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA C;25.0;516900;PELBD EXCEED 1018 RK - Exceed m 1018.RK;78.0;19.5;KG
384;COEX FORMULA LAMINA GIRANDO SOL ATÉ 2KG;ROSCA C;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;513113;ADIT. OXI-BIODEGRADAVEL - P-LIFE SMC 2360-50;1.0;1.0;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;28.0;28.0;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;500008;PEBD REC. CONVENCIONAL;4.0;4.0;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;516900;PELBD EXCEED 1018 RK - Exceed m 1018.RK;47.0;47.0;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;11.7;11.7;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;503271;PEAD HE-150 PL14;8.0;8.0;KG
386;MONO FORMULA ARROZ 5KG P-LIFE - TESTE;MONO;100.0;500204;ADIT. DESLIZANTE;0.3;0.3;KG
389;MONO FORMULA PIG BRANCO FCC U-CARB;MONO;100.0;513248;U-CARB 006 - ALTA DENSIDADE;20.0;20.0;KG
389;MONO FORMULA PIG BRANCO FCC U-CARB;MONO;100.0;512961;PEAD HD5000N PL14;46.0;46.0;KG
389;MONO FORMULA PIG BRANCO FCC U-CARB;MONO;100.0;500204;ADIT. DESLIZANTE;8.0;8.0;KG
389;MONO FORMULA PIG BRANCO FCC U-CARB;MONO;100.0;500044;PIG. BRANCO CAMEL BACK;4.0;4.0;KG
389;MONO FORMULA PIG BRANCO FCC U-CARB;MONO;100.0;511825;PELBD ENABLE 4002 MC - EXCEED STIFF+ M 0238.MC;22.0;22.0;KG
391;MONO FORMULA SACARIA PERFILGRAF VERMELHO;MONO;100.0;502181;PEBD REC. VERMELHO BORRACHAS OUTROS;72.0;72.0;KG
391;MONO FORMULA SACARIA PERFILGRAF VERMELHO;MONO;100.0;500203;PIG. VERMELHO CAMEL BACK 67455/16;4.0;4.0;KG
391;MONO FORMULA SACARIA PERFILGRAF VERMELHO;MONO;100.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;24.0;24.0;KG
392;MONO FORMULA FARDO PARA SAQUINHOS DE LEITE LACTOBOM;MONO;100.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;50.0;50.0;KG
392;MONO FORMULA FARDO PARA SAQUINHOS DE LEITE LACTOBOM;MONO;100.0;503271;PEAD HE-150 PL14;20.0;20.0;KG
392;MONO FORMULA FARDO PARA SAQUINHOS DE LEITE LACTOBOM;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;20.0;20.0;KG
392;MONO FORMULA FARDO PARA SAQUINHOS DE LEITE LACTOBOM;MONO;100.0;500008;PEBD REC. CONVENCIONAL;10.0;10.0;KG
395;MONO FORMULA REC. DESCARTE VERMELHO;MONO;100.0;500191;PEBD REC.TRANSICAO;40.0;40.0;KG
395;MONO FORMULA REC. DESCARTE VERMELHO;MONO;100.0;505426;PEBD REC. SACARIA;58.0;58.0;KG
395;MONO FORMULA REC. DESCARTE VERMELHO;MONO;100.0;500203;PIG. VERMELHO CAMEL BACK 67455/16;2.0;2.0;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA A;20.0;500001;PELBD METALOCENICO PROXESS 1806 S3;68.0;13.6;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA A;20.0;502516;PEBD CONVENCIONAL EB 853/72;22.0;4.4;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA A;20.0;504303;PIG. PRETO PR 21694;6.0;1.2;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA A;20.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.4;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA A;20.0;500207;ADIT. ANTI-ESTATICO;2.0;0.4;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA B;60.0;503271;PEAD HE-150 PL14;40.0;24.0;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA B;60.0;505579;PEBD INDUSTRIAL TX7001;32.0;19.2;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA B;60.0;500043;PEBD REC. BRANCO COMUM;10.0;6.0;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA B;60.0;503807;PIG. BRANCO 11748-BX / DT70;18.0;10.8;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA C;20.0;500001;PELBD METALOCENICO PROXESS 1806 S3;65.0;13.0;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA C;20.0;503807;PIG. BRANCO 11748-BX / DT70;11.0;2.2;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA C;20.0;502516;PEBD CONVENCIONAL EB 853/72;22.0;4.4;KG
396;COEX FORMULA PIG. BRANCO/PRETO RACAO C/BARREIRA;ROSCA C;20.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.4;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;67.0;16.75;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA A;25.0;509083;PEBD REC. PRETO RAÇÃO;25.0;6.25;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA A;25.0;504303;PIG. PRETO PR 21694;3.0;0.75;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA A;25.0;500207;ADIT. ANTI-ESTATICO;3.0;0.75;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA B;50.0;500043;PEBD REC. BRANCO COMUM;30.0;15.0;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA B;50.0;507180;PELBD METALOCENICO PROXEES 2606;32.0;16.0;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;30.0;15.0;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;8.0;4.0;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA C;25.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;64.0;16.0;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;22.0;5.5;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA C;25.0;504037;PIG. BRANCO PADRAO;12.0;3.0;KG
398;FORMULA COEX RAÇAO BRANCO E PRETO SALUS;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
399;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 90%);MONO;100.0;509537;PEBD REC. AMARELO CAMEL BACK SUMITOMO;5.0;5.0;KG
399;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 90%);MONO;100.0;501838;PIG. AMARELO CAMEL BACK 27699/17;0.75;0.75;KG
399;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 90%);MONO;100.0;505579;PEBD INDUSTRIAL TX7001;4.25;4.25;KG
399;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 90%);MONO;100.0;800074;PEBD REC. AMARELO SUMITOMO;90.0;90.0;KG
400;MONO FORMULA PIG. AMARELO FILME PREMIX C/ANTIESTATICO;MONO;100.0;500207;ADIT. ANTI-ESTATICO;2.0;2.0;KG
400;MONO FORMULA PIG. AMARELO FILME PREMIX C/ANTIESTATICO;MONO;100.0;513726;PIG. AMARELO 16237-AY;5.0;5.0;KG
400;MONO FORMULA PIG. AMARELO FILME PREMIX C/ANTIESTATICO;MONO;100.0;505579;PEBD INDUSTRIAL TX7001;10.0;10.0;KG
400;MONO FORMULA PIG. AMARELO FILME PREMIX C/ANTIESTATICO;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;37.0;37.0;KG
400;MONO FORMULA PIG. AMARELO FILME PREMIX C/ANTIESTATICO;MONO;100.0;500008;PEBD REC. CONVENCIONAL;46.0;46.0;KG
401;COEX FORMULA RAR 10G;ROSCA A;25.0;500207;ADIT. ANTI-ESTATICO;2.0;0.5;KG
401;COEX FORMULA RAR 10G;ROSCA A;25.0;507180;PELBD METALOCENICO PROXEES 2606;56.0;14.0;KG
401;COEX FORMULA RAR 10G;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
401;COEX FORMULA RAR 10G;ROSCA A;25.0;503271;PEAD HE-150 PL14;20.0;5.0;KG
401;COEX FORMULA RAR 10G;ROSCA A;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
401;COEX FORMULA RAR 10G;ROSCA B;50.0;503271;PEAD HE-150 PL14;50.0;25.0;KG
401;COEX FORMULA RAR 10G;ROSCA B;50.0;502452;PEBD INDUSTRIAL TX8079;20.0;10.0;KG
401;COEX FORMULA RAR 10G;ROSCA B;50.0;500204;ADIT. DESLIZANTE;2.0;1.0;KG
401;COEX FORMULA RAR 10G;ROSCA B;50.0;507180;PELBD METALOCENICO PROXEES 2606;28.0;14.0;KG
401;COEX FORMULA RAR 10G;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;58.0;14.5;KG
401;COEX FORMULA RAR 10G;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
401;COEX FORMULA RAR 10G;ROSCA C;25.0;503271;PEAD HE-150 PL14;20.0;5.0;KG
401;COEX FORMULA RAR 10G;ROSCA C;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
402;MONO FORMULA REC. LIXO PIG. VERDE;MONO;100.0;500191;PEBD REC.TRANSICAO;60.0;60.0;KG
402;MONO FORMULA REC. LIXO PIG. VERDE;MONO;100.0;500005;PIG. VERDE ESCURO CAMEL BACK VIPAL;5.0;5.0;KG
402;MONO FORMULA REC. LIXO PIG. VERDE;MONO;100.0;505426;PEBD REC. SACARIA;35.0;35.0;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA A;20.0;507180;PELBD METALOCENICO PROXEES 2606;30.0;6.0;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA A;20.0;516422;ADIT. MATIF HC - 4000166-S;60.0;12.0;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA A;20.0;511402;ADIT. MB ANTIBLOCKING 100165-S - EFEITO MATE;5.0;1.0;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA A;20.0;503037;ADIT. AUXILIAR DE FLUXO;5.0;1.0;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA B;55.0;515986;PELBD HF2007;45.0;24.75;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA B;55.0;505579;PEBD INDUSTRIAL TX7001;30.0;16.5;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA B;55.0;503271;PEAD HE-150 PL14;25.0;13.75;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA C;25.0;515986;PELBD HF2007;50.0;12.5;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA C;25.0;502311;PEBD CONVENCIONAL EB 853;25.0;6.25;KG
403;COEX FORMULA LAMINA RACAO EFEITO FOSCO COF ALTO (08/25);ROSCA C;25.0;503271;PEAD HE-150 PL14;25.0;6.25;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA A;25.0;516900;PELBD EXCEED 1018 RK - Exceed m 1018.RK;77.0;19.25;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA A;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA B;50.0;500008;PEBD REC. CONVENCIONAL;10.0;5.0;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA B;50.0;517232;PELBD ENABLE 2005 RE - EXCEED FLOW M 0520.RE;43.0;21.5;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA B;50.0;500204;ADIT. DESLIZANTE;1.0;0.5;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA B;50.0;503271;PEAD HE-150 PL14;26.0;13.0;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA C;25.0;516900;PELBD EXCEED 1018 RK - Exceed m 1018.RK;78.0;19.5;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA C;25.0;500204;ADIT. DESLIZANTE;1.0;0.25;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
404;COEX FORMULA FILME TRANS. EMPACOT. AUTOMATICO;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
405;COEX FORMULA BORRACHA TRANSPARENTE - COM PEAD;ROSCA A;25.0;505579;PEBD INDUSTRIAL TX7001;100.0;25.0;KG
405;COEX FORMULA BORRACHA TRANSPARENTE - COM PEAD;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;15.0;7.5;KG
405;COEX FORMULA BORRACHA TRANSPARENTE - COM PEAD;ROSCA B;50.0;503271;PEAD HE-150 PL14;85.0;42.5;KG
405;COEX FORMULA BORRACHA TRANSPARENTE - COM PEAD;ROSCA C;25.0;505579;PEBD INDUSTRIAL TX7001;100.0;25.0;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA A;22.0;506154;PELBD FLEXUS 9211;76.0;16.72;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA A;22.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;4.4;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA A;22.0;500207;ADIT. ANTI-ESTATICO;2.0;0.44;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA A;22.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.44;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA B;56.0;500001;PELBD METALOCENICO PROXESS 1806 S3;10.0;5.6;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA B;56.0;503271;PEAD HE-150 PL14;10.0;5.6;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA B;56.0;505579;PEBD INDUSTRIAL TX7001;80.0;44.8;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA C;22.0;503271;PEAD HE-150 PL14;22.0;4.84;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA C;22.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;76.0;16.72;KG
406;COEX TRANSPARENTE COM ANTIESTATICO ALTA ESPESSURA PROJETO AVENTUS;ROSCA C;22.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.44;KG
407;FORMULA COEX BRANCO RECOP;ROSCA A;30.0;500001;PELBD METALOCENICO PROXESS 1806 S3;30.0;9.0;KG
407;FORMULA COEX BRANCO RECOP;ROSCA A;30.0;506154;PELBD FLEXUS 9211;56.0;16.8;KG
407;FORMULA COEX BRANCO RECOP;ROSCA A;30.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.6;KG
407;FORMULA COEX BRANCO RECOP;ROSCA A;30.0;500207;ADIT. ANTI-ESTATICO;2.0;0.6;KG
407;FORMULA COEX BRANCO RECOP;ROSCA A;30.0;502516;PEBD CONVENCIONAL EB 853/72;10.0;3.0;KG
407;FORMULA COEX BRANCO RECOP;ROSCA B;50.0;500043;PEBD REC. BRANCO COMUM;22.0;11.0;KG
407;FORMULA COEX BRANCO RECOP;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;8.0;4.0;KG
407;FORMULA COEX BRANCO RECOP;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;70.0;35.0;KG
407;FORMULA COEX BRANCO RECOP;ROSCA C;20.0;500001;PELBD METALOCENICO PROXESS 1806 S3;68.0;13.6;KG
407;FORMULA COEX BRANCO RECOP;ROSCA C;20.0;504037;PIG. BRANCO PADRAO;8.0;1.6;KG
407;FORMULA COEX BRANCO RECOP;ROSCA C;20.0;502516;PEBD CONVENCIONAL EB 853/72;22.0;4.4;KG
407;FORMULA COEX BRANCO RECOP;ROSCA C;20.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.4;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA A;25.0;507180;PELBD METALOCENICO PROXEES 2606;56.0;14.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA A;25.0;503271;PEAD HE-150 PL14;20.0;5.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA A;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA A;25.0;500207;ADIT. ANTI-ESTATICO;2.0;0.5;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA B;50.0;503271;PEAD HE-150 PL14;50.0;25.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA B;50.0;502452;PEBD INDUSTRIAL TX8079;20.0;10.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA B;50.0;507180;PELBD METALOCENICO PROXEES 2606;21.0;10.5;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA B;50.0;500204;ADIT. DESLIZANTE;2.0;1.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;7.0;3.5;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;51.0;12.75;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA C;25.0;503271;PEAD HE-150 PL14;20.0;5.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA C;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
408;COEX FORMULA PIG BRANCO MUKY;ROSCA C;25.0;504037;PIG. BRANCO PADRAO;7.0;1.75;KG
409;COEX FORMULA GOFRADO AZUL ESCURO RUBBER NEW - COM PEBD;2-ROSCA-A (20000);20.0;500016;PEBD REC. AZUL ESCURO BORRACHAS OUTROS;100.0;20.0;KG
409;COEX FORMULA GOFRADO AZUL ESCURO RUBBER NEW - COM PEBD;3-ROSCA-B (60000);60.0;510992;PIG. AZUL ESCURO CAMEL BACK VIPAL;1.0;0.6;KG
409;COEX FORMULA GOFRADO AZUL ESCURO RUBBER NEW - COM PEBD;3-ROSCA-B (60000);60.0;507180;PELBD METALOCENICO PROXEES 2606;99.0;59.4;KG
409;COEX FORMULA GOFRADO AZUL ESCURO RUBBER NEW - COM PEBD;4-ROSCA-C (20000);20.0;500016;PEBD REC. AZUL ESCURO BORRACHAS OUTROS;100.0;20.0;KG
410;COEX FORMULA GOFRADO INDUSTRIAL BRANCO - COM PEBD;ROSCA A;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
410;COEX FORMULA GOFRADO INDUSTRIAL BRANCO - COM PEBD;ROSCA B;60.0;507180;PELBD METALOCENICO PROXEES 2606;94.0;56.4;KG
410;COEX FORMULA GOFRADO INDUSTRIAL BRANCO - COM PEBD;ROSCA B;60.0;500044;PIG. BRANCO CAMEL BACK;6.0;3.6;KG
410;COEX FORMULA GOFRADO INDUSTRIAL BRANCO - COM PEBD;ROSCA C;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
412;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEAD;2-ROSCA-A (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
412;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEAD;3-ROSCA-B (60000);60.0;503271;PEAD HE-150 PL14;93.4;56.04;KG
412;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEAD;3-ROSCA-B (60000);60.0;510992;PIG. AZUL ESCURO CAMEL BACK VIPAL;6.6;3.96;KG
412;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEAD;4-ROSCA-C (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
413;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEBD;2-ROSCA-A (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
413;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEBD;3-ROSCA-B (60000);60.0;507180;PELBD METALOCENICO PROXEES 2606;93.4;56.04;KG
413;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEBD;3-ROSCA-B (60000);60.0;510992;PIG. AZUL ESCURO CAMEL BACK VIPAL;6.6;3.96;KG
413;COEX FORMULA BORRACHA AZUL ESCURO VIPAL - COM PEBD;4-ROSCA-C (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
414;COEX FORMULA BORRACHA TRANSPARENTE - COM PEBD;ROSCA A;25.0;505579;PEBD INDUSTRIAL TX7001;100.0;25.0;KG
414;COEX FORMULA BORRACHA TRANSPARENTE - COM PEBD;ROSCA B;50.0;507180;PELBD METALOCENICO PROXEES 2606;100.0;50.0;KG
414;COEX FORMULA BORRACHA TRANSPARENTE - COM PEBD;ROSCA C;25.0;505579;PEBD INDUSTRIAL TX7001;100.0;25.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA A;25.0;507180;PELBD METALOCENICO PROXEES 2606;60.0;15.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA A;25.0;503271;PEAD HE-150 PL14;15.0;3.75;KG
415;COEX FORMULA DA TERRINHA;ROSCA A;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
415;COEX FORMULA DA TERRINHA;ROSCA A;25.0;500207;ADIT. ANTI-ESTATICO;3.0;0.75;KG
415;COEX FORMULA DA TERRINHA;ROSCA B;50.0;503271;PEAD HE-150 PL14;30.0;15.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA B;50.0;502452;PEBD INDUSTRIAL TX8079;20.0;10.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA B;50.0;507180;PELBD METALOCENICO PROXEES 2606;48.0;24.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA B;50.0;500204;ADIT. DESLIZANTE;2.0;1.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;63.0;15.75;KG
415;COEX FORMULA DA TERRINHA;ROSCA C;25.0;503271;PEAD HE-150 PL14;15.0;3.75;KG
415;COEX FORMULA DA TERRINHA;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
415;COEX FORMULA DA TERRINHA;ROSCA C;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
416;COEX FORMULA GOFRADO CINZA UNIQUE - COM PELBD;2-ROSCA-A (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
416;COEX FORMULA GOFRADO CINZA UNIQUE - COM PELBD;3-ROSCA-B (60000);60.0;502182;PEBD REC. CINZA BORRACHAS OUTROS;20.0;12.0;KG
416;COEX FORMULA GOFRADO CINZA UNIQUE - COM PELBD;3-ROSCA-B (60000);60.0;507180;PELBD METALOCENICO PROXEES 2606;75.0;45.0;KG
416;COEX FORMULA GOFRADO CINZA UNIQUE - COM PELBD;3-ROSCA-B (60000);60.0;506322;PIG. CINZA ESCURO CAMEL BACK - TMB-47184;5.0;3.0;KG
416;COEX FORMULA GOFRADO CINZA UNIQUE - COM PELBD;4-ROSCA-C (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
417;COEX FORMULA BRANCO COTRIPAL;ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;75.0;18.75;KG
417;COEX FORMULA BRANCO COTRIPAL;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
417;COEX FORMULA BRANCO COTRIPAL;ROSCA B;50.0;500001;PELBD METALOCENICO PROXESS 1806 S3;61.0;30.5;KG
417;COEX FORMULA BRANCO COTRIPAL;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;15.0;7.5;KG
417;COEX FORMULA BRANCO COTRIPAL;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;4.0;2.0;KG
